Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S95424674,小雨燕,Apus nipalensis,4051,12,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,12:32 PM,eBird - Traveling Count,9,1,1.98,,4
S95455573,小雨燕,Apus nipalensis,4051,4,TW-TXG,,L3204811,台中大雪山IBA--收費站(35K)(Dasyueshan IBA--Ticket Booth (35K)),24.2441848,120.9752089,2021-10-02,08:38 AM,eBird - Traveling Count,16,1,.16,,4
S95424681,小環頸鴴,Charadrius dubius,5775,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,12:40 PM,eBird - Stationary Count,6,1,,,4,,,中坑派出所
S95424531,磯鷸,Actitis hypoleucos,6025,1,TW-TXG,,L3624542,台中--東勢林業文化園區(Taichung--Dongshi Forestry Culture Park),24.2442193,120.8344549,2021-10-01,10:10 AM,eBird - Traveling Count,27,1,1.,,4
S95424541,磯鷸,Actitis hypoleucos,6025,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:45 AM,eBird - Stationary Count,7,1,,,4,,,中坑派出所
S95424531,小白鷺,Egretta garzetta,7217,8,TW-TXG,,L3624542,台中--東勢林業文化園區(Taichung--Dongshi Forestry Culture Park),24.2442193,120.8344549,2021-10-01,10:10 AM,eBird - Traveling Count,27,1,1.,,4
S95424541,小白鷺,Egretta garzetta,7217,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:45 AM,eBird - Stationary Count,7,1,,,4,,,中坑派出所
S95424558,小白鷺,Egretta garzetta,7217,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:56 AM,eBird - Stationary Count,7,1,,,4,,,平埔橋
S95424531,黃頭鷺,Bubulcus ibis,7247,6,TW-TXG,,L3624542,台中--東勢林業文化園區(Taichung--Dongshi Forestry Culture Park),24.2442193,120.8344549,2021-10-01,10:10 AM,eBird - Traveling Count,27,1,1.,,4
S95424541,黃頭鷺,Bubulcus ibis,7247,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:45 AM,eBird - Stationary Count,7,1,,,4,,,中坑派出所
S95424548,黃頭鷺,Bubulcus ibis,7247,2,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:53 AM,eBird - Traveling Count,2,1,1.28,,4
S95424594,黃頭鷺,Bubulcus ibis,7247,2,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:15 AM,eBird - Traveling Count,5,1,3.,,4
S95424594,夜鷺,Nycticorax nycticorax,7305,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:15 AM,eBird - Traveling Count,5,1,3.,,4
S95424531,黑冠麻鷺,Gorsachius melanolophus,7332,1,TW-TXG,,L3624542,台中--東勢林業文化園區(Taichung--Dongshi Forestry Culture Park),24.2442193,120.8344549,2021-10-01,10:10 AM,eBird - Traveling Count,27,1,1.,,4
S95424681,東方蜂鷹,Pernis ptilorhynchus,7476,2,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,12:40 PM,eBird - Stationary Count,6,1,,,4,,,中坑派出所
S95424735,大冠鷲,Spilornis cheela,7554,1,TW-TXG,,L2259477,台中大雪山IBA--大雪山林道0-15K(標示在9K附近)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2151999,120.8839345,2021-10-01,01:04 PM,eBird - Traveling Count,5,1,3.01,,4
