Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S95423388,巨嘴鴉,Corvus macrorhynchos,20792,1,TW-TXG,,L4084192,台中大雪山IBA--大雪山林道43-50K(Dasyueshan IBA--Dasyueshan Forest-Road 43-50K),24.2653828,121.0173655,2021-10-01,04:20 PM,eBird - Traveling Count,110,1,7.,,5
S95455517,巨嘴鴉,Corvus macrorhynchos,20792,1,TW-TXG,,L4084192,台中大雪山IBA--大雪山林道43-50K(Dasyueshan IBA--Dasyueshan Forest-Road 43-50K),24.2653828,121.0173655,2021-10-02,09:00 AM,eBird - Stationary Count,40,1,,,5
S95423388,煤山雀,Periparus ater,21146,X,TW-TXG,,L4084192,台中大雪山IBA--大雪山林道43-50K(Dasyueshan IBA--Dasyueshan Forest-Road 43-50K),24.2653828,121.0173655,2021-10-01,04:20 PM,eBird - Traveling Count,110,1,7.,,5
S95455517,煤山雀,Periparus ater,21146,1,TW-TXG,,L4084192,台中大雪山IBA--大雪山林道43-50K(Dasyueshan IBA--Dasyueshan Forest-Road 43-50K),24.2653828,121.0173655,2021-10-02,09:00 AM,eBird - Stationary Count,40,1,,,5
S95422514,灰頭鷦鶯,Prinia flaviventris,22428,X,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:10 AM,eBird - Traveling Count,120,1,15.,,5
S95422514,棕沙燕,Riparia chinensis,23238,2,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:10 AM,eBird - Traveling Count,120,1,15.,,5
S95422514,洋燕,Hirundo tahitica,23319,16,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:10 AM,eBird - Traveling Count,120,1,15.,,5
S95422514,白環鸚嘴鵯,Spizixos semitorques,23637,2,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:10 AM,eBird - Traveling Count,120,1,15.,,5
S95422514,白頭翁,Pycnonotus sinensis,23672,13,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:10 AM,eBird - Traveling Count,120,1,15.,,5
S95422514,紅嘴黑鵯,Hypsipetes leucocephalus,23854,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:10 AM,eBird - Traveling Count,120,1,15.,,5
S95455517,紅頭山雀,Aegithalos concinnus,24356,10,TW-TXG,,L4084192,台中大雪山IBA--大雪山林道43-50K(Dasyueshan IBA--Dasyueshan Forest-Road 43-50K),24.2653828,121.0173655,2021-10-02,09:00 AM,eBird - Stationary Count,40,1,,,5
S95422950,冠羽畫眉,Yuhina brunneiceps,24643,9,TW-TXG,,L2259760,台中大雪山IBA--大雪山林道15-35K(標示在27K附近)(Dasyueshan IBA--Dasyueshan Forest-Road 15-35K),24.2343705,120.9526885,2021-10-01,01:00 PM,eBird - Traveling Count,30,1,20.,,5
S95422514,斯氏繡眼,Zosterops simplex,24735,3,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:10 AM,eBird - Traveling Count,120,1,15.,,5
S95423388,台灣噪眉,Trochalopteron morrisonianum,25557,7,TW-TXG,,L4084192,台中大雪山IBA--大雪山林道43-50K(Dasyueshan IBA--Dasyueshan Forest-Road 43-50K),24.2653828,121.0173655,2021-10-01,04:20 PM,eBird - Traveling Count,110,1,7.,,5
S95455517,黃胸藪眉,Liocichla steerii,25695,1,TW-TXG,,L4084192,台中大雪山IBA--大雪山林道43-50K(Dasyueshan IBA--Dasyueshan Forest-Road 43-50K),24.2653828,121.0173655,2021-10-02,09:00 AM,eBird - Stationary Count,40,1,,,5
